arc_i,arc_j,capacity_00,capacity_01,capacity_02,capacity_03,capacity_04,capacity_05,capacity_06,capacity_07,capacity_08,capacity_09,capacity_10,capacity_11,capacity_12,capacity_13,capacity_14,capacity_15,capacity_16,capacity_17,capacity_18,capacity_19,capacity_20
153,152,496257219,109091522,1640446729,14485240,1198,319547795,115042036,90644510,26003363,290903608,5688627,52179537,4326503,61640689,0,70274086,0,2748556,532185403,1457871,2050558411
154,superSource11,0,0,0,0,0,0,0,0,0,0,0,5411130,0,0,0,0,0,0,0,0,5411130
154,superSink17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90249,0,0,90249
154,superSource19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19817,19817
154,superSource09,0,0,0,0,0,0,0,0,0,3257930,0,0,0,0,0,0,0,0,0,0,3257930
154,78,335116225,73668125,1107772935,9781699,809,215786585,77686432,61211091,17559742,196443528,3841458,35236181,2921633,41625178,0,47455202,0,1856065,359378074,984482,1384716168
154,155,418436916,91984395,1383200978,12213745,1010,269438083,97001782,76430141,21925660,245285719,4796568,43997031,3648045,51974538,0,59254094,0,2317542,448731042,1229256,1729001222
155,superSink06,0,0,0,0,0,0,3500013,0,0,0,0,0,0,0,0,0,0,0,0,0,3500013
155,superSink12,0,0,0,0,0,0,0,0,0,0,0,0,267678,0,0,0,0,0,0,0,267678
155,superSink15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4224889,0,0,0,0,4224889
155,superSource18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68911983,0,68911983
155,superSource09,0,0,0,0,0,0,0,0,0,4586145,0,0,0,0,0,0,0,0,0,0,4586145
155,154,418436916,91984395,1383200978,12213745,1010,269438083,97001782,76430141,21925660,245285719,4796568,43997031,3648045,51974538,0,59254094,0,2317542,448731042,1229256,1729001222
155,156,418436916,91984395,1383200978,12213745,1010,269438083,97001782,76430141,21925660,245285719,4796568,43997031,3648045,51974538,0,59254094,0,2317542,448731042,1229256,1729001222
156,superSource12,0,0,0,0,0,0,0,0,0,0,0,0,62612,0,0,0,0,0,0,0,62612
156,superSink17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144181,0,0,144181
156,superSink03,0,0,0,413901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,413901
156,superSink11,0,0,0,0,0,0,0,0,0,0,0,5569245,0,0,0,0,0,0,0,0,5569245
156,superSource00,48620713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48620713
156,155,418436916,91984395,1383200978,12213745,1010,269438083,97001782,76430141,21925660,245285719,4796568,43997031,3648045,51974538,0,59254094,0,2317542,448731042,1229256,1729001222
156,157,408047295,89700459,1348856649,11910482,985,262748043,94593267,74532411,21381254,239195372,4677471,42904603,3557466,50684031,0,57782839,0,2259999,437589229,1198734,1686070812
157,superSource06,0,0,0,0,0,0,5855762,0,0,0,0,0,0,0,0,0,0,0,0,0,5855762
157,superSink04,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
157,superSink03,0,0,0,1107781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1107781
157,superSource11,0,0,0,0,0,0,0,0,0,0,0,76843,0,0,0,0,0,0,0,0,76843
157,superSink09,0,0,0,0,0,0,0,0,0,41279587,0,0,0,0,0,0,0,0,0,0,41279587
157,superSink08,0,0,0,0,0,0,0,0,266411,0,0,0,0,0,0,0,0,0,0,0,266411
157,superSource13,0,0,0,0,0,0,0,0,0,0,0,0,0,3191590,0,0,0,0,0,0,3191590
157,superSink17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270787,0,0,270787
157,156,408047295,89700459,1348856649,11910482,985,262748043,94593267,74532411,21381254,239195372,4677471,42904603,3557466,50684031,0,57782839,0,2259999,437589229,1198734,1686070812
157,158,408047295,89700459,1348856649,11910482,985,262748043,94593267,74532411,21381254,239195372,4677471,42904603,3557466,50684031,0,57782839,0,2259999,437589229,1198734,1686070812
158,superSource10,0,0,0,0,0,0,0,0,0,0,49819,0,0,0,0,0,0,0,0,0,49819
158,superSource11,0,0,0,0,0,0,0,0,0,0,0,81272,0,0,0,0,0,0,0,0,81272
158,superSink03,0,0,0,908382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,908382
158,superSink12,0,0,0,0,0,0,0,0,0,0,0,0,37890,0,0,0,0,0,0,0,37890
158,superSink15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1540944,0,0,0,0,1540944
158,superSource17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,475471,0,0,475471
158,157,408047295,89700459,1348856649,11910482,985,262748043,94593267,74532411,21381254,239195372,4677471,42904603,3557466,50684031,0,57782839,0,2259999,437589229,1198734,1686070812
158,159,408047295,89700459,1348856649,11910482,985,262748043,94593267,74532411,21381254,239195372,4677471,42904603,3557466,50684031,0,57782839,0,2259999,437589229,1198734,1686070812
159,160,188642933,41469109,623585251,5506294,455,121470138,43731086,34456821,9884693,110581585,2162425,19835078,1644639,23431559,0,26713384,0,1044812,202300362,554182,779481563
159,superSink06,0,0,0,0,0,0,2324752,0,0,0,0,0,0,0,0,0,0,0,0,0,2324752
159,superSource04,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
159,superSource03,0,0,0,2430064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2430064
159,superSource18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12433679,0,12433679
159,superSink09,0,0,0,0,0,0,0,0,0,5718853,0,0,0,0,0,0,0,0,0,0,5718853
159,superSink08,0,0,0,0,0,0,0,0,194219,0,0,0,0,0,0,0,0,0,0,0,194219
159,superSink17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108820,0,0,108820
159,158,408047295,89700459,1348856649,11910482,985,262748043,94593267,74532411,21381254,239195372,4677471,42904603,3557466,50684031,0,57782839,0,2259999,437589229,1198734,1686070812
160,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160,superSink04,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
160,superSink10,0,0,0,0,0,0,0,0,0,0,49819,0,0,0,0,0,0,0,0,0,49819
160,superSource06,0,0,0,0,0,0,5572881,0,0,0,0,0,0,0,0,0,0,0,0,0,5572881
160,superSource19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33902,33902
160,superSink18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60158469,0,60158469
160,159,188642933,41469109,623585251,5506294,455,121470138,43731086,34456821,9884693,110581585,2162425,19835078,1644639,23431559,0,26713384,0,1044812,202300362,554182,779481563
161,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163,superSource11,0,0,0,0,0,0,0,0,0,0,0,15237199,0,0,0,0,0,0,0,0,15237199
163,superSource05,0,0,0,0,0,13819309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13819309
163,superSink04,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58
163,superSource03,0,0,0,350301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350301
163,superSink02,0,0,39072752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39072752
163,superSink15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4814218,0,0,0,0,4814218
163,superSource17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17204,0,0,17204
163,superSource09,0,0,0,0,0,0,0,0,0,10669918,0,0,0,0,0,0,0,0,0,0,10669918
163,149,896155792,197000659,2962366651,26157870,2163,577048748,207746271,163688505,46957633,525322238,10272690,94227333,7812927,111312558,0,126903000,0,4963423,961035956,2632666,3702958314
163,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163,164,1276293711,280565840,4218965008,37253706,3081,821825508,295869604,233123093,66876465,748157268,14630235,134197373,11127071,158529934,0,180733643,0,7068844,1368695218,3749410,5273706260
163,superSink10,0,0,0,0,0,0,0,0,0,0,419007,0,0,0,0,0,0,0,0,0,419007
164,superSource06,0,0,0,0,0,0,16302442,0,0,0,0,0,0,0,0,0,0,0,0,0,16302442
164,superSink04,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
164,superSink03,0,0,0,312406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312406
164,165,1276293711,280565840,4218965008,37253706,3081,821825508,295869604,233123093,66876465,748157268,14630235,134197373,11127071,158529934,0,180733643,0,7068844,1368695218,3749410,5273706260
164,superSource00,4935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4935
164,superSource18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6496338,0,6496338
164,superSource11,0,0,0,0,0,0,0,0,0,0,0,18517841,0,0,0,0,0,0,0,0,18517841
164,superSink09,0,0,0,0,0,0,0,0,0,21906769,0,0,0,0,0,0,0,0,0,0,21906769
164,superSource08,0,0,0,0,0,0,0,0,4665005,0,0,0,0,0,0,0,0,0,0,0,4665005
164,163,1276293711,280565840,4218965008,37253706,3081,821825508,295869604,233123093,66876465,748157268,14630235,134197373,11127071,158529934,0,180733643,0,7068844,1368695218,3749410,5273706260
164,superSink13,0,0,0,0,0,0,0,0,0,0,0,0,0,94729,0,0,0,0,0,0,94729
164,superSink02,0,0,69575199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69575199
165,superSink06,0,0,0,0,0,0,5377954,0,0,0,0,0,0,0,0,0,0,0,0,0,5377954
165,superSink05,0,0,0,0,0,32532950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32532950
165,superSink04,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35
165,164,1276293711,280565840,4218965008,37253706,3081,821825508,295869604,233123093,66876465,748157268,14630235,134197373,11127071,158529934,0,180733643,0,7068844,1368695218,3749410,5273706260
165,superSink02,0,0,19761816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19761816
165,166,1276293711,280565840,4218965008,37253706,3081,821825508,295869604,233123093,66876465,748157268,14630235,134197373,11127071,158529934,0,180733643,0,7068844,1368695218,3749410,5273706260
165,superSink00,85837753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85837753
165,superSource18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,730184,0,730184
165,superSource19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51260,51260
165,superSource12,0,0,0,0,0,0,0,0,0,0,0,0,30616,0,0,0,0,0,0,0,30616
165,superSource13,0,0,0,0,0,0,0,0,0,0,0,0,0,2798744,0,0,0,0,0,0,2798744
165,superSink11,0,0,0,0,0,0,0,0,0,0,0,24008894,0,0,0,0,0,0,0,0,24008894
166,superSource06,0,0,0,0,0,0,15013,0,0,0,0,0,0,0,0,0,0,0,0,0,15013
166,superSink05,0,0,0,0,0,35476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35476
166,superSource04,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26
166,superSink03,0,0,0,4757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4757
166,165,1276293711,280565840,4218965008,37253706,3081,821825508,295869604,233123093,66876465,748157268,14630235,134197373,11127071,158529934,0,180733643,0,7068844,1368695218,3749410,5273706260
166,167,1276293711,280565840,4218965008,37253706,3081,821825508,295869604,233123093,66876465,748157268,14630235,134197373,11127071,158529934,0,180733643,0,7068844,1368695218,3749410,5273706260
166,superSink19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294958,294958
166,superSource11,0,0,0,0,0,0,0,0,0,0,0,2487048,0,0,0,0,0,0,0,0,2487048
166,superSink18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1754335,0,1754335
166,superSource12,0,0,0,0,0,0,0,0,0,0,0,0,22207,0,0,0,0,0,0,0,22207
166,superSource09,0,0,0,0,0,0,0,0,0,11640263,0,0,0,0,0,0,0,0,0,0,11640263
166,superSink08,0,0,0,0,0,0,0,0,4425706,0,0,0,0,0,0,0,0,0,0,0,4425706
166,superSink17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1299,0,0,1299
166,superSink02,0,0,72902758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72902758
167,superSource10,0,0,0,0,0,0,0,0,0,0,8034,0,0,0,0,0,0,0,0,0,8034
167,superSink06,0,0,0,0,0,0,207864,0,0,0,0,0,0,0,0,0,0,0,0,0,207864
167,superSource05,0,0,0,0,0,15203054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15203054
167,superSource13,0,0,0,0,0,0,0,0,0,0,0,0,0,5855208,0,0,0,0,0,0,5855208
167,superSink02,0,0,26553124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26553124
167,166,1276293711,280565840,4218965008,37253706,3081,821825508,295869604,233123093,66876465,748157268,14630235,134197373,11127071,158529934,0,180733643,0,7068844,1368695218,3749410,5273706260
167,168,892692584,196239347,2950918542,26056782,2155,574818735,206943433,163055928,46776164,523292123,10232991,93863190,7782733,110882389,0,126412581,0,4944241,957322019,2622492,3688648177
167,superSink18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2499976,0,2499976
167,superSource12,0,0,0,0,0,0,0,0,0,0,0,0,268624,0,0,0,0,0,0,0,268624
167,superSource08,0,0,0,0,0,0,0,0,5083805,0,0,0,0,0,0,0,0,0,0,0,5083805
168,superSource07,0,0,0,0,0,0,0,15096617,0,0,0,0,0,0,0,0,0,0,0,0,15096617
168,superSource05,0,0,0,0,0,30756705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30756705
168,superSource04,0,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91
168,superSink02,0,0,547944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,547944
168,superSource00,1808854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1808854
168,superSink19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,406546,406546
168,169,644971411,141783152,2132042013,18826055,1557,415307192,149516866,117808094,33795832,378079156,7393347,67816262,5623034,80112653,0,91333234,0,3572220,691666251,1894753,2665052517
168,167,892692584,196239347,2950918542,26056782,2155,574818735,206943433,163055928,46776164,523292123,10232991,93863190,7782733,110882389,0,126412581,0,4944241,957322019,2622492,3688648177
168,superSink18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,469700,0,469700
168,superSource12,0,0,0,0,0,0,0,0,0,0,0,0,32063,0,0,0,0,0,0,0,32063
168,superSource09,0,0,0,0,0,0,0,0,0,30149,0,0,0,0,0,0,0,0,0,0,30149
168,superSink08,0,0,0,0,0,0,0,0,5429915,0,0,0,0,0,0,0,0,0,0,0,5429915
168,superSink13,0,0,0,0,0,0,0,0,0,0,0,0,0,100800,0,0,0,0,0,0,100800
168,superSource17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1194,0,0,1194
168,superSource15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6252630,0,0,0,0,6252630
169,superSource10,0,0,0,0,0,0,0,0,0,0,814157,0,0,0,0,0,0,0,0,0,814157
169,superSink06,0,0,0,0,0,0,3276477,0,0,0,0,0,0,0,0,0,0,0,0,0,3276477
169,superSink05,0,0,0,0,0,21329174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21329174
169,superSink04,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56
169,superSource00,73774331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73774331
169,168,644971411,141783152,2132042013,18826055,1557,415307192,149516866,117808094,33795832,378079156,7393347,67816262,5623034,80112653,0,91333234,0,3572220,691666251,1894753,2665052517
169,170,676547712,148724526,2236421834,19747735,1633,435639666,156836864,123575705,35450397,396589032,7755309,71136388,5898324,84034782,0,95804697,0,3747108,725528622,1987516,2795527293
169,superSource11,0,0,0,0,0,0,0,0,0,0,0,6652171,0,0,0,0,0,0,0,0,6652171
169,superSink18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1378923,0,1378923
169,superSource12,0,0,0,0,0,0,0,0,0,0,0,0,214878,0,0,0,0,0,0,0,214878
169,superSink15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7163897,0,0,0,0,7163897
169,superSink17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3345,0,0,3345
170,superSink15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1143921,0,0,0,0,1143921
170,superSink05,0,0,0,0,0,27070163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27070163
170,superSink17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8952,0,0,8952
170,superSink03,0,0,0,407948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,407948
170,superSink02,0,0,28863227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28863227
170,superSink12,0,0,0,0,0,0,0,0,0,0,0,0,437596,0,0,0,0,0,0,0,437596
170,superSource00,3420507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3420507
170,superSource18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18930688,0,18930688
170,169,676547712,148724526,2236421834,19747735,1633,435639666,156836864,123575705,35450397,396589032,7755309,71136388,5898324,84034782,0,95804697,0,3747108,725528622,1987516,2795527293
170,171,603616642,132692192,1995338119,17618951,1457,388678209,139930030,110254385,31628885,353837188,6919295,63467967,5262492,74975929,0,85477060,0,3343174,647317467,1773264,2494172649
170,superSink19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,325,325
170,superSink09,0,0,0,0,0,0,0,0,0,2612300,0,0,0,0,0,0,0,0,0,0,2612300
171,superSink07,0,0,0,0,0,0,0,10179972,0,0,0,0,0,0,0,0,0,0,0,0,10179972
171,superSink06,0,0,0,0,0,0,8022,0,0,0,0,0,0,0,0,0,0,0,0,0,8022
171,superSource05,0,0,0,0,0,45487178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45487178
171,superSink03,0,0,0,3128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3128
171,superSink02,0,0,34713541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34713541
171,superSource00,14177049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14177049
171,superSink15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3326447,0,0,0,0,3326447
171,170,603616642,132692192,1995338119,17618951,1457,388678209,139930030,110254385,31628885,353837188,6919295,63467967,5262492,74975929,0,85477060,0,3343174,647317467,1773264,2494172649
171,172,200254863,44021743,661970088,5845234,483,128947242,46422956,36577813,10493147,117388442,2295534,21056028,1745875,24873890,0,28357728,0,1109125,214752976,588295,827462610
171,superSink09,0,0,0,0,0,0,0,0,0,415405,0,0,0,0,0,0,0,0,0,0,415405
171,239,90043387,19794110,297650843,2628274,217,57980347,20873801,16446992,4718180,52783002,1032173,9467715,785022,11184394,0,12750881,0,498711,96562376,264523,372063554
172,superSink06,0,0,0,0,0,0,7809534,0,0,0,0,0,0,0,0,0,0,0,0,0,7809534
172,superSink05,0,0,0,0,0,23247076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23247076
172,superSource13,0,0,0,0,0,0,0,0,0,0,0,0,0,33739,0,0,0,0,0,0,33739
172,superSink11,0,0,0,0,0,0,0,0,0,0,0,7382820,0,0,0,0,0,0,0,0,7382820
172,171,200254863,44021743,661970088,5845234,483,128947242,46422956,36577813,10493147,117388442,2295534,21056028,1745875,24873890,0,28357728,0,1109125,214752976,588295,827462610
172,superSink08,0,0,0,0,0,0,0,0,1438629,0,0,0,0,0,0,0,0,0,0,0,1438629
173,superSink07,0,0,0,0,0,0,0,7516499,0,0,0,0,0,0,0,0,0,0,0,0,7516499
173,130,83524408,18361052,276101461,2437991,201,53782674,19362575,15256259,4376592,48961608,957445,8782270,728188,10374664,0,11827740,0,462605,89571434,245372,345126826
173,223,124064304,27272880,410111682,3621310,299,79886948,28760509,22661127,6500840,72725902,1422156,13044884,1081625,15410172,0,17568521,0,687139,133046350,364467,512639602
174,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176,superSink15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4454698,0,0,0,0,4454698
176,superSink04,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34
176,superSink11,0,0,0,0,0,0,0,0,0,0,0,994034,0,0,0,0,0,0,0,0,994034
176,superSink13,0,0,0,0,0,0,0,0,0,0,0,0,0,4318560,0,0,0,0,0,0,4318560
176,superSink18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44712896,0,44712896
176,superSink08,0,0,0,0,0,0,0,0,1243612,0,0,0,0,0,0,0,0,0,0,0,1243612
176,177,343876102,75593797,1136729917,10037391,830,221427207,79717141,62811138,18018750,201578526,3941873,36157249,2998004,42713252,0,48695672,0,1904582,368772151,1010216,1420912397
176,99,281334655,61845399,929990530,8211870,679,181155790,65218822,51387548,14741643,164917029,3224956,29581256,2452751,34944906,0,39839291,0,1558192,301702808,826486,1162488163
176,superSource02,0,0,19521224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19521224
177,superSink04,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
177,superSink03,0,0,0,623845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,623845
177,superSource15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2443752,0,0,0,0,2443752
177,superSink12,0,0,0,0,0,0,0,0,0,0,0,0,357386,0,0,0,0,0,0,0,357386
177,superSink18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11577549,0,11577549
177,superSource08,0,0,0,0,0,0,0,0,612269,0,0,0,0,0,0,0,0,0,0,0,612269
177,176,343876102,75593797,1136729917,10037391,830,221427207,79717141,62811138,18018750,201578526,3941873,36157249,2998004,42713252,0,48695672,0,1904582,368772151,1010216,1420912397
177,178,343876102,75593797,1136729917,10037391,830,221427207,79717141,62811138,18018750,201578526,3941873,36157249,2998004,42713252,0,48695672,0,1904582,368772151,1010216,1420912397
178,superSink07,0,0,0,0,0,0,0,2993065,0,0,0,0,0,0,0,0,0,0,0,0,2993065
178,superSink02,0,0,32078107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32078107
178,superSink00,53236081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53236081
178,superSource09,0,0,0,0,0,0,0,0,0,6903018,0,0,0,0,0,0,0,0,0,0,6903018
178,superSink08,0,0,0,0,0,0,0,0,940868,0,0,0,0,0,0,0,0,0,0,0,940868
178,177,343876102,75593797,1136729917,10037391,830,221427207,79717141,62811138,18018750,201578526,3941873,36157249,2998004,42713252,0,48695672,0,1904582,368772151,1010216,1420912397
178,179,343876102,75593797,1136729917,10037391,830,221427207,79717141,62811138,18018750,201578526,3941873,36157249,2998004,42713252,0,48695672,0,1904582,368772151,1010216,1420912397
178,superSink11,0,0,0,0,0,0,0,0,0,0,0,487633,0,0,0,0,0,0,0,0,487633
179,superSource12,0,0,0,0,0,0,0,0,0,0,0,0,333381,0,0,0,0,0,0,0,333381
179,superSink03,0,0,0,390994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,390994
179,superSink11,0,0,0,0,0,0,0,0,0,0,0,1681183,0,0,0,0,0,0,0,0,1681183
179,superSource00,20590836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20590836
179,superSource18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9200876,0,9200876
179,superSink13,0,0,0,0,0,0,0,0,0,0,0,0,0,2347665,0,0,0,0,0,0,2347665
179,178,343876102,75593797,1136729917,10037391,830,221427207,79717141,62811138,18018750,201578526,3941873,36157249,2998004,42713252,0,48695672,0,1904582,368772151,1010216,1420912397
179,180,343876102,75593797,1136729917,10037391,830,221427207,79717141,62811138,18018750,201578526,3941873,36157249,2998004,42713252,0,48695672,0,1904582,368772151,1010216,1420912397
180,superSink07,0,0,0,0,0,0,0,2272434,0,0,0,0,0,0,0,0,0,0,0,0,2272434
180,superSink06,0,0,0,0,0,0,4848515,0,0,0,0,0,0,0,0,0,0,0,0,0,4848515
180,superSink15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1131695,0,0,0,0,1131695
180,superSink08,0,0,0,0,0,0,0,0,359249,0,0,0,0,0,0,0,0,0,0,0,359249
180,179,343876102,75593797,1136729917,10037391,830,221427207,79717141,62811138,18018750,201578526,3941873,36157249,2998004,42713252,0,48695672,0,1904582,368772151,1010216,1420912397
180,181,260351694,57232744,860628456,7599399,628,167644533,60354565,47554878,13642158,152616917,2984427,27374978,2269816,32338588,0,36867932,0,1441976,279200716,764843,1075785570
181,superSink07,0,0,0,0,0,0,0,1085075,0,0,0,0,0,0,0,0,0,0,0,0,1085075
181,superSink15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3279606,0,0,0,0,3279606
181,superSink02,0,0,28094415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28094415
181,superSource00,17008783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17008783
181,superSource18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32223000,0,32223000
181,superSink13,0,0,0,0,0,0,0,0,0,0,0,0,0,1970895,0,0,0,0,0,0,1970895
181,superSource09,0,0,0,0,0,0,0,0,0,5468956,0,0,0,0,0,0,0,0,0,0,5468956
181,superSource08,0,0,0,0,0,0,0,0,1757324,0,0,0,0,0,0,0,0,0,0,0,1757324
181,180,260351694,57232744,860628456,7599399,628,167644533,60354565,47554878,13642158,152616917,2984427,27374978,2269816,32338588,0,36867932,0,1441976,279200716,764843,1075785570
181,182,176827285,38871691,584526995,5161407,426,113861858,40991989,32298618,9265566,103655308,2026982,18592708,1541627,21963923,0,25040191,0,979370,189629281,519471,730658744
181,superSink11,0,0,0,0,0,0,0,0,0,0,0,793392,0,0,0,0,0,0,0,0,793392
182,superSource06,0,0,0,0,0,0,9665547,0,0,0,0,0,0,0,0,0,0,0,0,0,9665547
182,superSink04,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
182,181,176827285,38871691,584526995,5161407,426,113861858,40991989,32298618,9265566,103655308,2026982,18592708,1541627,21963923,0,25040191,0,979370,189629281,519471,730658744
182,183,176827285,38871691,584526995,5161407,426,113861858,40991989,32298618,9265566,103655308,2026982,18592708,1541627,21963923,0,25040191,0,979370,189629281,519471,730658744
183,superSink06,0,0,0,0,0,0,2593635,0,0,0,0,0,0,0,0,0,0,0,0,0,2593635
183,superSink04,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
